Epoch,Training_Loss,Training_Accuracy,Validation_Loss,Validation_Accuracy,Training_Time,Validation_Time
1,0.6924492276714005,0.5454965522144019,0.6891411031123849,0.5449989336745578,0:21:50,0:03:32
2,0.689263077160015,0.5483045425463847,0.6891643172338539,0.5449989336745578,0:20:44,0:03:11
3,0.6890687581114383,0.5506149143385224,0.6890920195454446,0.5449989336745578,0:20:44,0:03:11
4,0.6887778252598369,0.5503305608871826,0.689208523058693,0.5449989336745578,0:20:44,0:03:11
5,0.6886667059946986,0.5511836212412027,0.6890930340065837,0.5449989336745578,0:20:44,0:03:12
6,0.688575857914595,0.5513613421482904,0.6891021300262163,0.5449989336745578,0:20:44,0:03:11
7,0.688469746609084,0.551112532878368,0.6890974634363342,0.5449989336745578,0:20:46,0:03:11
8,0.6884343831313905,0.5512902537854554,0.68915630355525,0.5449989336745578,0:20:44,0:03:11
9,0.6883987712310967,0.5512902537854553,0.6890926201680648,0.5449989336745578,0:20:45,0:03:11
10,0.6882503317551054,0.5512902537854554,0.6891231467841301,0.5449989336745578,0:20:45,0:03:12
11,0.6882759983108913,0.5512902537854554,0.6891254775812439,0.5449989336745578,0:20:45,0:03:12
12,0.6882587834623837,0.5513257979668729,0.6890937564316577,0.5449989336745578,0:20:50,0:03:12
13,0.6881913479952244,0.5513257979668729,0.6891180525128077,0.5449989336745578,0:20:45,0:03:11
14,0.6881012553521936,0.5513257979668729,0.6890975906539253,0.5449989336745578,0:20:45,0:03:11
15,0.688140569261509,0.5513257979668729,0.68909826910961,0.5449989336745578,0:20:44,0:03:12
16,0.6880190618436305,0.5513257979668729,0.6891240986661124,0.5449989336745578,0:20:45,0:03:11
17,0.6880493535113807,0.5513257979668729,0.6891041816386823,0.5449989336745578,0:20:44,0:03:11
18,0.6880041660340159,0.5513257979668729,0.6891156429292602,0.5449989336745578,0:20:45,0:03:12
19,0.6880677330593078,0.5513257979668729,0.6891731368908116,0.5449989336745578,0:20:45,0:03:11
20,0.6878137506511222,0.5513257979668729,0.6892683019412303,0.5449989336745578,0:20:45,0:03:11
