Epoch,Training_Loss,Training_Accuracy,Validation_Loss,Validation_Accuracy,Training_Time,Validation_Time
1,0.6925192902301212,0.5439326082320308,0.6880292230436456,0.5505438259756884,0:20:52,0:03:16
2,0.6937079988396175,0.5459586265728282,0.6880512963634839,0.5505438259756884,0:20:48,0:03:11
3,0.6895112609921754,0.5483756309092183,0.6880460010456566,0.5505438259756884,0:20:48,0:03:12
4,0.6893621850977272,0.5481268216392958,0.688033919035435,0.5505438259756884,0:20:48,0:03:11
5,0.6891258917947547,0.5473093054666935,0.6880577195171202,0.5505438259756884,0:20:48,0:03:11
6,0.6889483007344388,0.5485178076348887,0.6880695858370853,0.5505438259756884,0:20:49,0:03:12
7,0.6888568625632673,0.5482334541835486,0.6880572068714135,0.5505438259756884,0:20:49,0:03:11
8,0.6887348817212924,0.548766616904811,0.688078788405264,0.5505438259756884,0:20:49,0:03:12
9,0.6886790729987644,0.5488021610862286,0.6880789136017124,0.5505438259756884,0:20:50,0:03:12
10,0.6886422069730167,0.5490865145375686,0.6880687866085855,0.5505438259756884,0:20:49,0:03:12
11,0.6885742689023066,0.5489798819933162,0.6880798942373109,0.5505438259756884,0:20:49,0:03:12
12,0.6885402700137828,0.5488732494490637,0.6880790469208666,0.5505438259756884,0:20:50,0:03:12
13,0.6884909932688117,0.5488732494490635,0.688072368531218,0.5505438259756884,0:20:50,0:03:12
14,0.6884458621165015,0.5492642354446559,0.6880621277820737,0.5505438259756884,0:20:50,0:03:12
15,0.6883981878962387,0.5496552214402485,0.6880598462932169,0.5505438259756884,0:20:49,0:03:12
16,0.6883418475368888,0.5496552214402485,0.6880637644501123,0.5505438259756884,0:20:49,0:03:12
17,0.6882919038402218,0.5496552214402485,0.6880836882273966,0.5505438259756884,0:20:49,0:03:11
18,0.6882511741394528,0.5496552214402485,0.6881277063910349,0.5505438259756884,0:20:49,0:03:12
19,0.688239390648207,0.5496552214402485,0.6882014853864317,0.5505438259756884,0:20:49,0:03:12
20,0.6882854090313536,0.5496552214402485,0.6880361377163263,0.5505438259756884,0:20:49,0:03:12
