Epoch,Training_Loss,Training_Accuracy,Validation_Loss,Validation_Accuracy,Training_Time,Validation_Time
1,0.6912797735422043,0.54439468259046,0.6882608631674632,0.5505438259756884,0:10:43,0:01:30
2,0.6953695375964087,0.5348688419705696,0.6880422661644636,0.5505438259756884,0:10:43,0:01:31
3,0.6898767795547999,0.5468116869268499,0.6884876747811672,0.5505438259756884,0:10:43,0:01:31
4,0.6889803166022355,0.5479491007322099,0.6883438246340151,0.5505438259756884,0:10:43,0:01:31
5,0.6888303602395166,0.5490509703561524,0.6884765320303191,0.5505438259756884,0:10:43,0:01:31
6,0.688640971838678,0.5489443378118999,0.6883757775285957,0.5505438259756884,0:10:43,0:01:31
7,0.6885412462003248,0.5489087936304823,0.6883940467144996,0.5505438259756884,0:10:43,0:01:31
8,0.6884550027283912,0.5497263098030847,0.6885088468619973,0.5505438259756884,0:10:43,0:01:31
9,0.6884301700401876,0.5495130447145797,0.6885421931247869,0.5505438259756884,0:10:43,0:01:30
10,0.6883956024351342,0.5488021610862298,0.6884987883970514,0.5505438259756884,0:10:43,0:01:31
11,0.6884068339128794,0.5485178076348899,0.6884773298478325,0.5505438259756884,0:10:44,0:01:31
12,0.6883197508912829,0.5494419563517448,0.6883085130577429,0.5505438259756884,0:10:44,0:01:31
13,0.6882944634840874,0.5494064121703273,0.688355533953134,0.5505438259756884,0:10:43,0:01:31
14,0.6883869364358743,0.5496907656216673,0.6882071976698292,0.5505438259756884,0:10:43,0:01:31
15,0.6883132083376834,0.5497263098030848,0.688160820260539,0.5505438259756884,0:10:44,0:01:31
16,0.6883290130895297,0.5496552214402498,0.6881448725287302,0.5505438259756884,0:10:43,0:01:31
17,0.688338293211118,0.5496552214402498,0.6880943960511982,0.5505438259756884,0:10:50,0:01:31
18,0.6882973707899352,0.5496552214402498,0.6880594840129064,0.5505438259756884,0:10:44,0:01:31
19,0.6882251375874214,0.5496552214402498,0.6880462471674591,0.5505438259756884,0:10:44,0:01:31
20,0.6883025961558837,0.5496552214402498,0.688029664758681,0.5505438259756884,0:10:43,0:01:30
