Epoch,Training_Loss,Training_Accuracy,Validation_Loss,Validation_Accuracy,Training_Time,Validation_Time
1,0.6908723592796313,0.54581644984716,0.6881433656333122,0.5505438259756884,0:12:22,0:02:05
2,0.6917831923095218,0.5440392407762843,0.6886246443481225,0.5505438259756884,0:10:51,0:01:32
3,0.6891685973659816,0.548482263453472,0.688802355920666,0.5505438259756884,0:10:50,0:01:32
4,0.6889292920517956,0.5489443378118998,0.6887023344454823,0.5505438259756884,0:10:50,0:01:32
5,0.6887554230021882,0.5492642354446576,0.6889742110985179,0.5505438259756884,0:10:50,0:01:32
6,0.6886879761962907,0.5494775005331622,0.6888353300643745,0.5505438259756884,0:10:50,0:01:32
7,0.68864240112984,0.5496552214402498,0.6887395855561328,0.5505438259756884,0:10:50,0:01:32
8,0.6887074703345499,0.5496196772588323,0.6886501647460483,0.5505438259756884,0:10:50,0:01:32
9,0.688513421547085,0.5497263098030848,0.6886589873012486,0.5505438259756884,0:10:50,0:01:32
10,0.6886117702024683,0.5480557332764625,0.6887443279579367,0.5505438259756884,0:10:50,0:01:32
11,0.6884316469870999,0.5497973981659199,0.6885031059012532,0.5505438259756884,0:10:50,0:01:32
12,0.6882984388431371,0.5496552214402498,0.6883427240264317,0.5505438259756884,0:10:50,0:01:32
13,0.6937820354258488,0.5343001350678894,0.6885086553873195,0.5505438259756884,0:10:50,0:01:32
14,0.6914590065998928,0.5408047202672928,0.6881297265423161,0.5505438259756884,0:10:51,0:01:32
15,0.6890880761051971,0.5466695102011799,0.6881739697010946,0.5505438259756884,0:10:50,0:01:32
16,0.6883315971015129,0.5497263098030848,0.6882026695091604,0.5505438259756884,0:10:57,0:01:33
17,0.688332395580029,0.5495485888959973,0.6881509748164156,0.5505438259756884,0:10:50,0:01:32
18,0.6882981685057559,0.5496552214402498,0.688219289061204,0.5505438259756884,0:10:50,0:01:32
19,0.6881738119248414,0.5496907656216673,0.6884067553171194,0.5505438259756884,0:10:51,0:01:32
20,0.6882523832531671,0.5496552214402498,0.6881862985195445,0.5505438259756884,0:10:50,0:01:32
