Epoch,Training_Loss,Training_Accuracy,Validation_Loss,Validation_Accuracy,Training_Time,Validation_Time
1,0.6958371600468648,0.5308878936518074,0.6886099861435454,0.5505438259756884,0:12:52,0:02:07
2,0.6916695637193462,0.5389564228335822,0.6881186327183773,0.5505438259756884,0:12:11,0:01:50
3,0.6901472852056686,0.5452121987630624,0.6883848735100935,0.5505438259756884,0:12:12,0:01:50
4,0.6896735454424279,0.5481623658207146,0.6880620372501307,0.5505438259756884,0:12:12,0:01:50
5,0.6891848288458988,0.5473803938295296,0.6880665374961482,0.5505438259756884,0:12:12,0:01:50
6,0.6904087751741526,0.5449633894931396,0.6890177761448246,0.5505438259756884,0:12:12,0:01:50
7,0.6915604726837042,0.5377123764839681,0.6884261174073832,0.5505438259756884,0:12:12,0:01:50
8,0.6909622861253959,0.5378190090282214,0.6880648688330379,0.5505438259756884,0:12:12,0:01:50
9,0.6901213624287221,0.542262031705409,0.6880865075690428,0.5505438259756884,0:12:12,0:01:50
10,0.6901155451730158,0.5419065898912329,0.6880553104674595,0.5505438259756884,0:12:12,0:01:50
11,0.6897713076931044,0.5443235942276241,0.6880460727771581,0.5505438259756884,0:12:12,0:01:50
12,0.6893141282077638,0.5448567569488885,0.6880985221569917,0.5505438259756884,0:12:12,0:01:51
13,0.689217771051738,0.5451411104002273,0.6881294163159659,0.5505438259756884,0:12:13,0:01:51
14,0.689236832423921,0.5470960403781885,0.6882597893686228,0.5505438259756884,0:12:12,0:01:51
15,0.689092794863444,0.5477358356437048,0.6882407516527085,0.5505438259756884,0:12:12,0:01:50
16,0.6889006410181001,0.548126821639297,0.6882180880447725,0.5505438259756884,0:12:12,0:01:50
17,0.6887475870188987,0.5482689983649667,0.688158327886407,0.5505438259756884,0:12:12,0:01:50
18,0.6886925247971959,0.5497973981659191,0.6882430163241318,0.5505438259756884,0:12:12,0:01:50
19,0.6885463807800987,0.5496907656216665,0.6881195719014813,0.5505438259756884,0:12:12,0:01:50
20,0.6885077866772696,0.5496552214402491,0.6880294539496751,0.5505438259756884,0:12:12,0:01:50
