Epoch,Training_Loss,Training_Accuracy,Validation_Loss,Validation_Accuracy,Training_Time,Validation_Time
1,0.6942316306237347,0.5403071017274462,0.6966231132423123,0.44945617402431154,0:11:39,0:01:52
2,0.689232640783526,0.5485178076348897,0.6880497785615219,0.5505438259756884,0:11:35,0:01:46
3,0.6891915212373638,0.5468827752896833,0.6880634359572075,0.5505438259756884,0:11:36,0:01:46
4,0.6892062672599594,0.5473093054666943,0.6880510275514936,0.5505438259756884,0:11:36,0:01:46
5,0.6889610979876861,0.5485888959977248,0.6880342030631985,0.5505438259756884,0:11:36,0:01:46
6,0.6886226975427149,0.5478069240065399,0.6880296477887086,0.5505438259756884,0:11:36,0:01:46
7,0.688416519089278,0.5494775005331622,0.6880448398800592,0.5505438259756884,0:11:35,0:01:46
8,0.688435663798644,0.5490865145375697,0.6880292572886686,0.5505438259756884,0:11:37,0:01:46
9,0.6883956959924354,0.5497618539845024,0.6880485548930373,0.5505438259756884,0:11:38,0:01:46
10,0.6882799163279592,0.5497263098030848,0.6880320375803107,0.5505438259756884,0:11:37,0:01:46
11,0.6883651990833555,0.5496552214402498,0.6880306408181072,0.5505438259756884,0:11:37,0:01:46
12,0.6883252493276045,0.5494064121703272,0.688029061466627,0.5505438259756884,0:11:37,0:01:46
13,0.688280236914255,0.5496552214402498,0.6880295012367893,0.5505438259756884,0:11:37,0:01:46
14,0.6882781513237094,0.5496552214402498,0.6880311213924728,0.5505438259756884,0:11:37,0:01:46
15,0.6882597152346308,0.5496552214402498,0.688029092584599,0.5505438259756884,0:11:37,0:01:46
16,0.6882667108420041,0.5496552214402498,0.6880366219897646,0.5505438259756884,0:11:37,0:01:46
17,0.6882451584304058,0.5496552214402498,0.688040184539934,0.5505438259756884,0:11:37,0:01:46
18,0.6882723061660633,0.5496552214402498,0.688039267703805,0.5505438259756884,0:11:38,0:01:46
19,0.6882336847587394,0.5496552214402498,0.6880357398944106,0.5505438259756884,0:11:37,0:01:46
20,0.6882131410245068,0.5496552214402498,0.6880336985401976,0.5505438259756884,0:11:37,0:01:46
