Epoch,Training_Loss,Training_Accuracy,Validation_Loss,Validation_Accuracy,Training_Time,Validation_Time
1,0.6602767539617984,0.6181488590317782,0.6876736345461981,0.5505438259756884,0:06:38,0:01:00
2,0.6881797109796285,0.5497263098030859,0.6882785273452485,0.5505438259756884,0:06:40,0:01:00
3,0.6885976159425147,0.5497973981659212,0.6880330138685454,0.5505438259756884,0:06:39,0:01:00
4,0.6892051918848818,0.5495841330774162,0.6881268497315722,0.5505438259756884,0:06:39,0:01:00
5,0.6892001651248131,0.5491220587189881,0.6902956720429663,0.5505438259756884,0:06:39,0:01:00
6,0.6890787391882254,0.5497973981659214,0.6880905933282502,0.5505438259756884,0:06:39,0:01:00
7,0.6804000104025346,0.5700220373924784,0.675985362025613,0.5894647046278518,0:06:40,0:01:00
8,0.6822157990966786,0.5588256202459668,0.6926880906349714,0.5271912987843889,0:06:39,0:01:00
9,0.6906655317597055,0.5440392407762858,0.6880470852171543,0.5505438259756884,0:06:39,0:01:00
10,0.6851967683248261,0.5506504585199397,0.6856225849494519,0.5525698443164848,0:06:39,0:01:00
11,0.6822820281799375,0.5614914338522787,0.6820080277825195,0.5726167626359556,0:06:39,0:01:00
12,0.6852903816206264,0.5622734058434642,0.7018394641630633,0.5505438259756884,0:06:39,0:01:00
13,0.6914102850908104,0.5496552214402513,0.6889855032995277,0.5505438259756884,0:06:40,0:01:00
14,0.6883461843563514,0.5496552214402513,0.6872380229805954,0.5505438259756884,0:06:40,0:01:00
15,0.6881444511776618,0.5496552214402513,0.6878433854856021,0.5505438259756884,0:06:40,0:01:00
16,0.6885349900134211,0.5496552214402513,0.6881387063271711,0.5505438259756884,0:06:40,0:01:00
17,0.6885148318089969,0.5496552214402513,0.6880752831716531,0.5505438259756884,0:06:40,0:01:00
18,0.6885727152790844,0.5496552214402513,0.6881818757633787,0.5505438259756884,0:06:40,0:01:00
19,0.6885143249470634,0.5496552214402513,0.6880868099396303,0.5505438259756884,0:06:40,0:01:00
20,0.6882543964639202,0.5496552214402513,0.6881153271202849,0.5505438259756884,0:06:41,0:01:00
