Epoch,Training_Loss,Training_Accuracy,Validation_Loss,Validation_Accuracy,Training_Time,Validation_Time
1,0.5699976958933479,0.7184012227198437,0.5384374523126614,0.7435487310727229,0:07:31,0:01:29
2,0.4989282479166101,0.7875346555768902,0.6029359361374904,0.7293666026871413,0:06:20,0:00:57
3,0.4447875043040026,0.8348439610435884,0.688466676549601,0.7460652591170833,0:06:20,0:00:57
4,0.4010735742362861,0.8673313428591855,0.7369047051601908,0.7243122200895717,0:06:20,0:00:57
5,0.3787800348696503,0.8898130376057551,0.9156170053537447,0.7351887396033274,0:06:21,0:00:57
6,0.3411009404880282,0.9100021326508956,1.0424655821020652,0.7349541480059716,0:06:20,0:00:57
7,0.30703883141799204,0.9224781403284358,1.1545429720769154,0.7293452761782908,0:06:20,0:00:57
8,0.2856136532561461,0.9307243904172959,1.159865906909561,0.7144806995094906,0:06:20,0:00:57
9,0.2653104187355371,0.9398947892230113,1.354340647080179,0.7155470249520167,0:06:20,0:00:57
10,0.23314060607787415,0.9481765834932868,1.562147331661953,0.717253145660056,0:06:20,0:00:57
11,0.21036940596118453,0.9553565081396227,1.5260985336897768,0.7133077415227134,0:06:20,0:00:57
12,0.1938931410677504,0.9606170469894101,1.4921598005884935,0.7136276391554729,0:06:20,0:00:57
13,0.17065320312286142,0.9659486742020348,1.612253509809636,0.7126679462571986,0:06:20,0:00:57
14,0.1561370963150115,0.9672638089144838,1.6321166364762245,0.7151204947750064,0:06:20,0:00:57
15,0.1404910518557503,0.972275538494351,1.8090566194495261,0.7156536574962687,0:06:20,0:00:57
16,0.11852162838204618,0.9774294447998882,1.9731534996175228,0.7126679462571986,0:06:20,0:00:57
17,0.09963397317005612,0.9811971280301434,2.020770352766124,0.7101087651951387,0:06:20,0:00:57
18,0.08536235171799075,0.9837563090922031,2.1420153284167904,0.7153337598635117,0:06:21,0:00:57
19,0.07847303827997382,0.9852847088931551,2.135841095917096,0.715333759863511,0:06:21,0:00:57
20,0.07094324950939089,0.9864932110613502,2.1633666102950992,0.714693964597996,0:06:22,0:00:57
