Epoch,Training_Loss,Training_Accuracy,Validation_Loss,Validation_Accuracy,Training_Time,Validation_Time
1,0.5392990485620247,0.7290289329636775,0.4708133849505423,0.770804009383664,0:11:47,0:01:55
2,0.4239027164232937,0.8226878509988024,0.5517629408083918,0.7701642141181483,0:11:41,0:01:48
3,0.3696026383128711,0.8793452761783015,0.9487749750549999,0.7613137129451908,0:11:41,0:01:48
4,0.2948900433558626,0.9203454894433851,1.0535883511377437,0.753316272126253,0:11:41,0:01:48
5,0.23270231330856453,0.9447643420772068,1.4068828685732502,0.7425463851567512,0:11:41,0:01:48
6,0.18033972579896163,0.9580223217459332,1.6928997815543836,0.740733631904458,0:11:41,0:01:48
7,0.1474019876017243,0.9682235018127554,1.7752225494035103,0.7311367029217308,0:11:41,0:01:48
8,0.1264916144445948,0.9755100590033438,1.8702294500970496,0.7390275111964174,0:11:41,0:01:48
9,0.10260177592763205,0.9805573327646281,1.8965978919560353,0.733589251439539,0:11:41,0:01:48
10,0.08461812200961223,0.9831520580081058,1.9094538302587838,0.7396673064619332,0:11:41,0:01:48
11,0.06866625412416373,0.9852136205303197,2.004284110746047,0.7355086372360841,0:11:41,0:01:48
12,0.05819306835342774,0.9881637875879732,2.1990240329070905,0.7383877159309028,0:11:41,0:01:48
13,0.05142886826538564,0.9892301130304977,2.342688541201513,0.7357219023245906,0:11:41,0:01:48
14,0.04164859245342395,0.9912916755527119,2.410561391439378,0.7383877159309038,0:11:41,0:01:48
15,0.04316450963396828,0.990687424468615,2.340320627740951,0.7411601620814682,0:11:41,0:01:48
16,0.0409558801714186,0.9926423544465774,2.271563539789516,0.7405203668159537,0:11:41,0:01:48
17,0.029298699964661248,0.9938508566147726,2.5049814244205826,0.7408402644487121,0:11:41,0:01:48
18,0.02993214618878768,0.9938508566147725,2.5204221603644696,0.7419065898912359,0:11:41,0:01:48
19,0.025806640295607884,0.9940641217032773,2.6367370665434358,0.7393474088291758,0:11:41,0:01:48
20,0.019288848341485563,0.9948460936944623,2.674172934550154,0.7349754745148234,0:11:41,0:01:49
