Epoch,Training_Loss,Training_Accuracy,Validation_Loss,Validation_Accuracy,Training_Time,Validation_Time
1,0.7332916234692014,0.5207222577664044,0.690299184598453,0.5505438259756884,0:23:13,0:03:40
2,0.7181085157169415,0.5246676619037474,0.6881769241160943,0.5505438259756884,0:23:09,0:03:31
3,0.6947911486814565,0.5352598279661637,0.6881945672816218,0.5505438259756884,0:23:19,0:03:31
4,0.6917860771730577,0.5387431577450769,0.6889383070604662,0.5505438259756884,0:23:19,0:03:31
5,0.6906144873728297,0.5454610080329849,0.6891218688880032,0.5505438259756884,0:23:11,0:03:31
6,0.6899631063384932,0.5454610080329849,0.6891154305185939,0.5505438259756884,0:23:10,0:03:31
7,0.6895781344990152,0.5456742731214893,0.6903491069015142,0.5505438259756884,0:23:10,0:03:31
8,0.6893466151543685,0.5451055662188093,0.6895883550113084,0.5505438259756884,0:23:10,0:03:31
9,0.6892029986398819,0.5473448496481124,0.6893993555088495,0.5505438259756884,0:23:10,0:03:31
10,0.6889652281103421,0.5475581147366174,0.6889630000864323,0.5505438259756884,0:23:11,0:03:31
11,0.6887643141173483,0.5484111750906374,0.6891349960197185,0.5505438259756884,0:23:11,0:03:31
12,0.6887055491239283,0.5482689983649675,0.6887169058171893,0.5505438259756884,0:23:11,0:03:31
13,0.6886498179738775,0.5477713798251226,0.6890687728187478,0.5505438259756884,0:23:18,0:03:31
14,0.6885759955811129,0.5480201890950446,0.6886686517958907,0.5505438259756884,0:23:12,0:03:31
15,0.6884547793730461,0.5482334541835501,0.6888334171862002,0.5505438259756884,0:23:12,0:03:31
16,0.6883956391207825,0.5484467192720549,0.6890313099075874,0.5505438259756884,0:23:12,0:03:31
17,0.6883348016806009,0.5489087936304825,0.6888386668948432,0.5505438259756884,0:23:12,0:03:31
18,0.6882876904947871,0.5487666169048125,0.6888652990738399,0.5505438259756884,0:23:12,0:03:31
19,0.6882772441229654,0.54965522144025,0.6884631988183093,0.5505438259756884,0:23:12,0:03:32
20,0.6882994636260871,0.54965522144025,0.6880392617929157,0.5505438259756884,0:23:12,0:03:32
