Epoch,Training_Loss,Training_Accuracy,Validation_Loss,Validation_Accuracy,Training_Time,Validation_Time
1,0.5414384900312017,0.7412383592805902,0.46063524622634594,0.7933461292386434,0:13:21,0:02:09
2,0.44468753031206903,0.8380607094618715,0.623624576194306,0.8063552996374486,0:12:26,0:01:49
3,0.4044869261344219,0.8862586194640076,0.8353378184472514,0.8015568351460853,0:12:28,0:01:49
4,0.3357655779631331,0.9219805217885922,0.9375109589827454,0.7985711239070153,0:12:28,0:01:49
5,0.2764863842662762,0.9403213194000201,1.070418969519801,0.8027297931328635,0:12:28,0:01:49
6,0.21114967690226763,0.956280656856478,1.2542079891552178,0.7923864363403699,0:12:28,0:01:49
7,0.17842527849170803,0.9649534371223479,1.2220875059167473,0.7994241842610355,0:12:28,0:01:49
8,0.14458355792871913,0.9730575104855357,1.2719676624973122,0.8051823416506712,0:12:28,0:01:49
9,0.11176281315444107,0.9778204307954808,1.2970671503888342,0.802303262955853,0:12:28,0:01:49
10,0.09785191997285243,0.982050188384163,1.4368713481184205,0.8052889741949232,0:12:29,0:01:49
11,0.08380758228844325,0.9861733134285922,1.4979427271468937,0.7986777564512689,0:12:29,0:01:49
12,0.06484282024476845,0.9890168479419926,1.497434950192038,0.8031563233098735,0:12:28,0:01:49
13,0.05875661327487776,0.9912561313712953,1.5369529158682407,0.806248667093196,0:12:29,0:01:49
14,0.044633854132393895,0.9920025591810631,1.6230441830306208,0.80432928129665,0:12:29,0:01:49
15,0.03550413558861266,0.9946328286059581,1.6080916334429303,0.807528257624225,0:12:29,0:01:49
16,0.034440586498187375,0.9949527262387157,1.5832072595638182,0.805182341650671,0:12:28,0:01:49
17,0.028656449027316323,0.9954858889599781,1.6208705696624333,0.8055022392834287,0:12:29,0:01:49
18,0.022657534985074453,0.9961612284069106,1.6467860897403113,0.8077415227127308,0:12:29,0:01:49
19,0.020783568633187813,0.9969432003980953,1.6729744763595094,0.8071017274472159,0:12:29,0:01:49
20,0.014644770815996171,0.9975829956636105,1.6901914297621816,0.8089144806995083,0:12:29,0:01:49
