Epoch,Training_Loss,Training_Accuracy,Validation_Loss,Validation_Accuracy,Training_Time,Validation_Time
1,0.5411909525160531,0.7408829174664169,0.5526827816194209,0.7957986777564484,0:22:58,0:03:31
2,0.43562184224194395,0.8416862159664603,0.7280955077409661,0.8041160162081457,0:23:02,0:03:31
3,0.4053946839698933,0.8910570839553688,0.8961260118773499,0.8058221369161853,0:23:03,0:03:30
4,0.35165258196138505,0.9208786521646478,1.0236457322023438,0.8021966304115988,0:23:04,0:03:30
5,0.27868138271382004,0.9408900263027016,1.108900989034034,0.7949456174024291,0:23:04,0:03:30
6,0.21947781533128555,0.9559963034051375,1.2622900698988118,0.8053956067391754,0:23:10,0:03:45
7,0.1722182726306458,0.9669794554631448,1.3548703583497792,0.8053956067391741,0:23:05,0:03:30
8,0.13390854317202577,0.9759010449989358,1.3942124622605678,0.7997440818937935,0:23:05,0:03:30
9,0.1089014396107204,0.9789933887822583,1.5230833489509894,0.805395606739175,0:23:05,0:03:30
10,0.10030913100535269,0.9835430440036979,1.4966484941964369,0.8033695883983789,0:23:06,0:03:31
11,0.08639136192996906,0.9863865785170978,1.3915912611483015,0.8076348901684791,0:23:05,0:03:30
12,0.07654019328727243,0.9878794341366327,1.5142085614519047,0.8065685647259526,0:23:05,0:03:31
13,0.05864722510086086,0.9906518802871974,1.5220169411764481,0.8071017274472155,0:23:06,0:03:31
14,0.04434887561274256,0.9931044288050055,1.6269053027039424,0.8071017274472143,0:23:06,0:03:31
15,0.034773058291316855,0.9938864007961902,1.7547304407037032,0.8056088718276808,0:23:07,0:03:31
16,0.032643660967247946,0.9951304471458032,1.7183383801114716,0.8067818298144577,0:23:06,0:03:31
17,0.02506673390715268,0.9959124191369881,1.6927034876483917,0.8123267221155881,0:23:07,0:03:31
18,0.019565332513660716,0.9974408189379405,1.7487821663436345,0.811260396673063,0:23:07,0:03:31
19,0.012440773398781945,0.9974763631193574,1.7968292220627313,0.8123267221155885,0:23:06,0:03:31
20,0.01094728980098284,0.9984360560176302,1.8077952246685975,0.8125399872040938,0:23:06,0:03:31
