Epoch,Training_Loss,Training_Accuracy,Validation_Loss,Validation_Accuracy,Training_Time,Validation_Time
1,0.6934781728853013,0.5434349896921865,0.690383643503,0.5449989336745578,0:22:59,0:03:35
2,0.6898446945550218,0.548873249449065,0.6908885254283327,0.5449989336745578,0:22:51,0:03:28
3,0.6895622297069568,0.5499040307101725,0.6904014372245975,0.5449989336745578,0:22:51,0:03:28
4,0.689250371945034,0.5498329423473376,0.6907454301208086,0.5449989336745578,0:22:51,0:03:28
5,0.6896691859709121,0.5475225705551998,0.6904407966159813,0.5449989336745578,0:22:51,0:03:28
6,0.6891772823309334,0.5502594725243476,0.6895505176167113,0.5449989336745578,0:22:51,0:03:28
7,0.6890052013698227,0.5514679746925427,0.690479232421382,0.5449989336745578,0:22:51,0:03:28
8,0.6889304701238076,0.5505082817942702,0.689973066193281,0.5449989336745578,0:22:52,0:03:28
9,0.6885894325959655,0.5509703561526976,0.6903899142319624,0.5449989336745578,0:22:52,0:03:28
10,0.6886634144302013,0.5510414445155326,0.6907189392692679,0.5449989336745578,0:22:52,0:03:28
11,0.6885631643116512,0.5513968863297076,0.6898257257613477,0.5449989336745578,0:22:54,0:03:30
12,0.6884490566534334,0.5513968863297076,0.690101518016249,0.5449989336745578,0:22:52,0:03:28
13,0.6883935554623986,0.5512547096040379,0.6904370185662292,0.5449989336745578,0:22:52,0:03:28
14,0.6883415960380838,0.5512902537854552,0.6906092438801541,0.5449989336745578,0:22:52,0:03:29
15,0.6882845428509101,0.5511125328783677,0.6898579377054177,0.5449989336745578,0:22:52,0:03:28
16,0.6882755249948435,0.5513257979668726,0.6899119618605591,0.5449989336745578,0:22:52,0:03:28
17,0.6882840142902928,0.5513257979668726,0.6894133773203928,0.5449989336745578,0:22:51,0:03:28
18,0.6880372881787651,0.5513257979668726,0.689457143832687,0.5449989336745578,0:22:51,0:03:28
19,0.6880608851733201,0.5513257979668726,0.6893484166853716,0.5449989336745578,0:22:51,0:03:28
20,0.6880695422617553,0.5513257979668726,0.6892572407225196,0.5449989336745578,0:22:51,0:03:29
