Epoch,Training_Loss,Training_Accuracy,Validation_Loss,Validation_Accuracy,Training_Time,Validation_Time
1,0.6253134785245847,0.6636454112461829,0.6381813757769854,0.713691618682022,0:12:26,0:02:49
2,0.5638584006076417,0.7265586123551615,0.5590726465739962,0.7334186393687355,0:11:55,0:02:10
3,0.5534669449761443,0.7436909077983974,0.5882038821633703,0.7295798677756453,0:11:53,0:02:10
4,0.5301409399442376,0.7621027937726658,0.5862817917011979,0.7348048624440178,0:11:54,0:02:10
5,0.51143836883892,0.7746143456316233,0.597676759706101,0.7341650671785027,0:11:53,0:02:10
6,0.5030262930869681,0.7929906874244763,0.5976744329441227,0.7506931115376414,0:11:53,0:02:10
7,0.47857739733709637,0.8118646477571702,0.6633796873130023,0.7555982085732573,0:11:53,0:02:10
8,0.4761248772664365,0.8352882633113056,0.7996618965955276,0.7423757730859465,0:11:53,0:02:10
9,0.4695722963603356,0.8518163076704477,0.787608700223453,0.7448283216037538,0:11:53,0:02:10
10,0.4210215923103281,0.8750266581360762,0.9505533879010277,0.7370441458733221,0:11:53,0:02:10
11,0.38395476547443447,0.8988057155043813,1.1186559631179969,0.7381104713158456,0:11:53,0:02:10
12,0.3386345872839531,0.9218028008815033,1.220439026152783,0.7449349541480065,0:11:53,0:02:10
13,0.28922440994561305,0.9389350963247383,1.3117885045191513,0.7432288334399668,0:11:53,0:02:10
14,0.2372036303253169,0.952441885263387,1.4522636821057042,0.7332053742802309,0:11:52,0:02:10
15,0.18292443424429358,0.9651311580294343,1.5958823559546405,0.7310727233951803,0:11:52,0:02:10
16,0.1390864431166895,0.9754034264590911,1.6419808755390273,0.7352313926210285,0:11:53,0:02:10
17,0.10766628830254268,0.9816592023885707,1.7704502143079304,0.7345915973555142,0:11:52,0:02:10
18,0.08185255116341578,0.9866353877870213,1.8197902408973325,0.734378332267009,0:11:52,0:02:10
19,0.060270398262615266,0.9902253501101882,2.056861349953984,0.7288334399658783,0:11:52,0:02:10
20,0.04817679096158579,0.9927134428094132,2.1585309773218864,0.7268074216250814,0:11:57,0:02:10
