Epoch,Training_Loss,Training_Accuracy,Validation_Loss,Validation_Accuracy,Training_Time,Validation_Time
1,0.7027803754013315,0.5244899409966588,0.6914536190658369,0.5449989336745578,0:12:00,0:02:11
2,0.7006939377553887,0.5260005687069046,0.6928389307328393,0.5449989336745578,0:11:59,0:02:11
3,0.6994866799649767,0.5247742944480004,0.6904096631994632,0.5449989336745578,0:11:58,0:02:11
4,0.6980674109763493,0.5286486102225082,0.6926399630304337,0.5449989336745578,0:11:58,0:02:11
5,0.6959701191199362,0.5318653586407915,0.6907833835976442,0.5449989336745578,0:11:57,0:02:10
6,0.6959363137208773,0.5336781118930818,0.6920944173139254,0.5449989336745578,0:11:57,0:02:11
7,0.6956655205910484,0.5310656145588982,0.6910977428415535,0.5449989336745578,0:11:57,0:02:10
8,0.6941164913119525,0.5306035402004695,0.6912291914091153,0.5449989336745578,0:11:57,0:02:10
9,0.6937001389934961,0.5387076135636604,0.6923335729618524,0.5449989336745578,0:11:57,0:02:11
10,0.6904566868723366,0.5467939148361417,0.6934891818657336,0.4550010663254425,0:11:56,0:02:10
11,0.6897495697876314,0.5476469751901626,0.693113935466615,0.5449989336745578,0:11:57,0:02:11
12,0.689295721196447,0.5489976540840276,0.6924547603781682,0.5449989336745578,0:11:57,0:02:12
13,0.6890531764098591,0.5508814956991549,0.6926739576605749,0.5449989336745578,0:11:56,0:02:10
14,0.6887227834783706,0.5481268216392988,0.6845010540383181,0.5355086372360846,0:11:56,0:02:11
15,0.6901071305454451,0.5475047984644918,0.6917478505114447,0.5449989336745578,0:11:57,0:02:11
16,0.6887254750399378,0.5550579370157112,0.6903263242368277,0.5449989336745578,0:11:57,0:02:10
17,0.6882931581881285,0.5564619321817024,0.6599772857384123,0.6154403924077627,0:11:56,0:02:10
18,0.6697226796743331,0.6025982796616194,0.6338199130709326,0.6588611644273832,0:11:56,0:02:10
19,0.6223085150329206,0.6857716641785767,0.6528626396460786,0.6668372787374699,0:11:56,0:02:11
20,0.6334967146069288,0.6439361626501751,0.6478525700187042,0.6238643634037102,0:11:56,0:02:10
