Epoch,Training_Loss,Training_Accuracy,Validation_Loss,Validation_Accuracy,Training_Time,Validation_Time
1,0.6996690254649721,0.5260716570697387,0.6919235743853959,0.5449989336745578,0:12:15,0:02:48
2,0.6984242418092511,0.5251830525343011,0.6915977365377235,0.5449989336745578,0:11:44,0:02:08
3,0.697543524010244,0.5302480983862933,0.6932273883508401,0.4550010663254425,0:11:43,0:02:08
4,0.6954816682528372,0.5324518376341794,0.6931480736360287,0.4550010663254425,0:11:43,0:02:08
5,0.6961390888685863,0.5292173171251875,0.6916868900612082,0.5449989336745578,0:11:43,0:02:08
6,0.6957508493115536,0.5306568564725959,0.6933727646514688,0.4550010663254425,0:11:43,0:02:08
7,0.6952596293962137,0.5306213122911786,0.6919505530187737,0.5449989336745578,0:11:43,0:02:08
8,0.6938061082088558,0.5323985213620533,0.6929739325838217,0.5449989336745578,0:11:43,0:02:08
9,0.6931430486873615,0.5353309163289974,0.6930676657499141,0.5449989336745578,0:11:43,0:02:08
10,0.6925665809290067,0.5361484325015998,0.6926933448053825,0.5449989336745578,0:11:43,0:02:08
11,0.6924270306487256,0.5350643349683657,0.6940834416232655,0.4550010663254425,0:11:48,0:02:10
12,0.6926790437138546,0.5389919670149985,0.6926125463429583,0.5449989336745578,0:11:43,0:02:08
13,0.6924689297013559,0.5368593161299506,0.6939446428076853,0.4550010663254425,0:11:44,0:02:08
14,0.6907431189058991,0.5456565010307812,0.6927746973278731,0.5449989336745578,0:11:44,0:02:09
15,0.6891887041520248,0.5483578588185131,0.6923860060200048,0.5449989336745578,0:11:44,0:02:09
16,0.6888889222669815,0.5500817516172615,0.6912443115401558,0.5449989336745578,0:11:45,0:02:09
17,0.6849063960606926,0.5537783464846804,0.6559417504609889,0.6137769247174245,0:11:44,0:02:08
18,0.6771269318587898,0.5950984573825265,0.6129535264451764,0.6798251226274266,0:11:44,0:02:08
19,0.5937284414169249,0.6919918959266398,0.5722331221067058,0.7107698869695032,0:11:43,0:02:08
20,0.5497051495339703,0.7255100590033471,0.5625027243479352,0.7154403924077621,0:11:43,0:02:08
